commentBody,DisplayName,Latitude,Location,Longitude,Status_Accepted,UserComments,UserID,ApproveDate,CommentSequence,EditorsSelection,NumberofRecords,RecommendationCount,TimesPeople,ArticleRelevance,AVGcommentspermonth,AVGBrevity,AVGPersonalXP,AVGPicks,AVGReadability,AVGRecommendationScore,Brevity,ConversationalRelevance,PersonalXP,Readability,RecommendationScore
"So in a multicultural community what race should the police be?  Let\'s take the community of Washington Heights or the UES or Greenpoint or even the UWS in NYC.  There are folks of all races, education, languages, and economic classes.  What type of police offers should patrol these communities?<br/><br/>If we really want to address this issue we should address poverty because there is a direct correlation between poverty, perceived opportunity, and crime.",KD,40.730599,"New York, NY",-73.986581,approved,api.nytimes.com/svc/community/v2/comments/user/id/33044129.xml,33044129,"1,423,773,001","14,119,537",0,1,2,1,35.01522709,1.145141922,40.17983491,36.93272612,9.375000009,49.78095794,28.43520221,25.70422535,49.2592615,9.649122624,49.65831435,10.99776432
"1. I think every sane person would be OK with the police shooting a person who is reaching for a gun. I have never seen demonstrations for a black man who was gunned down after he reached for his weapon. There are plenty of forgotten dead black men and plenty more in jail to prove this. <br/><br/>2. If resisting arrest is punishable by death then the police should make that very clear to the public. They should come out and say loud and clear \""If anyone (white, black, Asian, Hispanic, man, woman, big, small...etc) so much as resists arrest he/she will be gunned down immediately without any attempt to subdue them.\"" Snap decisions about who is a bigger threat when resisting arrest is one of the reasons why we are having this \""dialogue.\""<br/><br/>3. We need everyone (key word EVERYONE) to stop robbing and killing one another. Black people aren\'t the only ones who rob and kill in America but they seem to be the only ones who (as a community) are punished for the criminal acts of others who look like them. How would America feel if every white man was racially profiled at movie theaters across the country because James Eagan Holmes killed 12 people and wounded 70 during a screening of the Dark Night in 2012? This is what the \""dialogue\"" is about. Equality and fairness for all so we can move past the sins of our past and be a stronger union. We\'ve come so far already. ",Manny,40.730599,"New York, NY",-73.986581,approved,api.nytimes.com/svc/community/v2/comments/user/id/31925013.xml,31925013,"1,423,773,588","14,119,751",0,1,0,1,34.87907154,0.081981751,58.86792453,14.9698656,37.50000004,53.07632399,3.860294118,89.43661972,63.8777786,9.90990989,83.37129841,0
"\""How\"", you ask?<br/>Because Mr. Comey was appointed to head the FBI by the most intelligent, fair-minded person who has ever held the highest office in our land.<br/>That\'s how.",Noo Yawka,40.730599,"New York, NY",-73.986581,approved,api.nytimes.com/svc/community/v2/comments/user/id/41733344.xml,41733344,"1,423,769,470","14,118,986",0,1,4,1,23.75183108,7.398853046,15.88041603,34.34240503,8.725761909,27.21455632,19.71647385,10.91549296,18.36755216,10.78431382,28.01822323,21.99552863
Anne -<br/>Only an insensitive white person would so bluntly express such a notion.<br/>Please go back to the 20th Century!,Noo Yawka,40.730599,"New York, NY",-73.986581,approved,api.nytimes.com/svc/community/v2/comments/user/id/41733344.xml,41733344,"1,423,772,616","14,119,155",0,1,2,1,3.786923483,7.398853046,15.88041603,34.34240503,8.725761909,27.21455632,19.71647385,6.690140845,10.48152911,0,25.28473804,10.99776432
"Actually, here in New York, for years cops would get free meals, coffee from restaurants. And for various reasons, that was put a stop to and you don\'t see them anymore except at the 711 for a slice. In my Upper East Side neighborhood, they eat take out in their cars. restaurants don\'t want them eating in uniforms it freaks the other customers out.",irate citizen,40.730599,nyc,-73.986581,approved,api.nytimes.com/svc/community/v2/comments/user/id/62304659.xml,62304659,"1,423,779,305","14,121,249",0,1,2,1,7.345703437,6.942204692,10.02727443,31.42140576,1.188118801,17.07781994,7.553873034,22.88732394,14.8005299,5.555555494,37.35763098,10.99776432
"How can you argue that police are operating under much more dangerous conditions when as you also argue,  the number of officers being killed by civilians is lower than that of civilians being killed by officers?  This points to exactly the conclusion that officers are pulling  the trigger more often,  most likely for even the slightest perception of danger to themselves.   Your argument makes no sense whatsoever. ",R,40.730599,Nyc,-73.986581,approved,api.nytimes.com/svc/community/v2/comments/user/id/49919904.xml,49919904,"1,423,797,060","14,123,452",0,1,3,1,33.10250078,8.510730545,30.45108085,28.37692502,1.986755102,41.3958862,8.813790416,23.23943662,36.23521504,0,41.23006834,17.43104403
"I have to say, that when i read this article i was taken aback.   Here\'s one of the country\'s top law enforcement officials finally speaking in a measured and neutral voice,  finding (and pointing out) the faults on both sides of this issue.   This guy can\'t be a enforcement officer (who sees everything as a crime), can\'t be part of the government (who are just dysfunctional as ever and back up the aforementioned law enforcement officials and spew nothing but useless rhetoric)....so must be an alien given the rational nature of his argument. ....certainly no john pistole who will keep us  all safe by treating all of us as suspected terrorists just waiting to board a plane (not a fan of the TSA and think they are a joke. ..can\'t you tell? )<br/><br/>This is exactly the kind of law enforcement leadership everyone needs.  Unbelievable that it exists! I wish him all the best on his mission,  it\'s dearly important. ",R,40.730599,Nyc,-73.986581,approved,api.nytimes.com/svc/community/v2/comments/user/id/49919904.xml,49919904,"1,423,797,060","14,123,408",0,1,6,1,56.10306911,8.510730545,30.45108085,28.37692502,1.986755102,41.3958862,8.813790416,58.09859155,25.0493089,13.09523819,64.92027335,28.42880834
"Finally a sensible person speaks.  <br/><br/> Holder and DiBlasio and Obama, too, only inflamed a deeply misunderstood issue with blatantly lopsided falsehoods.<br/><br/>Director Comey says it straight, and correctly.<br/><br/>We should listen to him. <br/><br/>God bless America.",A VETERAN,40.730599,NYC,-73.986581,approved,api.nytimes.com/svc/community/v2/comments/user/id/33062847.xml,33062847,"1,423,847,147","14,126,400",0,1,1,1,19.21360749,1.351548641,32.20875151,31.0795096,14.04255331,43.69854841,11.25156446,12.32394366,10.66540207,8.333333425,37.35763098,0
"Ask yourself this question Jack. What does White America have to gain from choosing to perceive Black males as stereotypically criminal? By sociopsychologically inducing Black males into criminality? Following the trend of thought set forth by Michael Lewis in his book, \""The Culture of Inequality\"", alleged Black male criminality is a comfort to White America despite its protestations to the contrary. Alleged Black criminality, while evoking White American fear and loathing, reassures Whites of their vaunted value and self-worth, their assumed innately superior moral standing, of their selfcongratulatory self-constraint in contrast with presumed Black American unworthiness, innate inferior moral standing, inherent criminality, lack of self-constraint and self-control. White America_s self-appreciation is enhanced as it insatiably feeds on overblown reports about Black criminality while denying its own comparable criminal record, and its own racist-imperialist incubation and giving birth to the very same criminal forces which now threaten to destroy it.      ",Dr. Amos Wilson,40.730599,NYC,-73.986581,approved,api.nytimes.com/svc/community/v2/comments/user/id/71265667.xml,71265667,"1,423,779,262","14,121,139",0,1,0,1,22.75680092,0,53.20754717,0,0,75.07788162,0,54.22535211,49.56342695,0,69.70387244,0
"European paranoia: To look at the world or a segment of it with a rigid, hyper-alert, and all-consuming expectation -- to search reality repetitively only for confirmation of one\'s suspicions while ignoring aspects of that reality which disconfirm those suspicions; to pay no attention to opposing rational arguments, cogent, well founded evidence, except to find in them only those features that seem to confirm one\'s original views; to examine reality with extraordinary prejudice, rejecting facts, information and alternative possibilities while seizing on and exaggerating any scintilla of often irrelevant evidence that supports one\'s original expectations---denotes a driven need: a psychoneurotic, psychopathological need to defend an ego perilously in danger of disintegration and to defend it regardless of cost to oneself and others. The Europeans collectives need to see specifically African men as criminals bespeaks an intense psychic need to perceive them as such. ",Dr. Amos Wilson,40.730599,NYC,-73.986581,approved,api.nytimes.com/svc/community/v2/comments/user/id/71265667.xml,71265667,"1,423,769,529","14,118,790",0,1,0,1,7.385880754,0,53.20754717,0,0,75.07788162,0,52.11267606,12.28735821,0,69.70387244,0
"the attitude of blacks does not explain the police attitude entirely.<br/><br/>quite some americans are racist and are suspicious of dark skin.<br/>there are bad cops and police stick together defending these bad cops.<br/><br/>there are bad racist cops who hurt non-whites, only when there is undefendable proof the cops give up, which is not always.<br/><br/>The recent incident in madison alabama, shows how bad cops are prevalent, and how they stick together<br/><br/><a href=\""http://www.nytimes.com/aponline/2015/02/12/us/ap-us-police-confrontation-lawsuit.html\"" title=\""http://www.nytimes.com/aponline/2015/02/12/us/ap-us-police-confrontation-lawsuit.html\"" target=\""_blank\"">http://www.nytimes.com/aponline/2015/02/12/us/ap-us-police-confrontation...</a>",jan,40.730599,NYC,-73.986581,approved,api.nytimes.com/svc/community/v2/comments/user/id/21360528.xml,21360528,"1,423,847,934","14,128,409",0,1,0,1,30.8889165,0.10997552,27.31132075,10.95066439,0,50.19470405,3.492647059,26.05633803,50.67438695,16.66666648,64.92027335,0
"Comey is a lawyer who has always, for 30 years, worked in nice safe offices. He has never been a beat cop, or even an FBI agent. He has no idea what the typical police officer thinks or what \""mental shortcuts\"" they do or don\'t use. If and when cops are searching for a white male suspect, they apply added scrutiny to white men, particularly those who roughly match a description by age and size. If and when cops are searching for a black male suspect, they apply added scrutiny to black men. The trouble arises from the inescapable fact that in most US cities today, most street crime is committed by young black or hispanic men. Overwhelmingly so. For example, if you are mugged in New York City, whatever your race, 98 % of the time your attacker will be a black or hispanic man. As a result, many more young black and hispanic men than whites fall under suspicion by cops while walking about the city. Does Comey -- or DeBlasio -- really believe that cops should either pointlessly focus on an equal number of whites or slacken their enforcement of the law? ",John Burke,40.730599,NYC,-73.986581,approved,api.nytimes.com/svc/community/v2/comments/user/id/41435276.xml,41435276,"1,423,776,962","14,121,014",0,1,18,1,47.62754983,9.275299486,34.26684279,10.47350139,13.47424051,50.4923929,10.68070557,67.95774648,68.64711653,1.890034298,74.03189066,45.85985237
